ensembl_gene,module
ENSG00000241852,grey
ENSG00000006837,M4
ENSG00000173757,grey
ENSG00000279192,grey
ENSG00000273000,M3
ENSG00000226833,grey
ENSG00000237989,grey
ENSG00000267952,M1
ENSG00000280187,M4
ENSG00000234268,M5
ENSG00000279400,grey
ENSG00000274259,M2
ENSG00000179008,grey
ENSG00000280604,grey
ENSG00000163811,M7
ENSG00000165312,grey
ENSG00000237753,grey
ENSG00000146143,grey
ENSG00000244491,grey
ENSG00000114331,grey
ENSG00000124915,grey
ENSG00000226067,grey
ENSG00000053900,M3
ENSG00000232176,M5
ENSG00000250486,M4
ENSG00000239779,M3
ENSG00000163428,M2
ENSG00000263707,grey
ENSG00000276771,M24
ENSG00000256525,M2
ENSG00000188785,M2
ENSG00000204590,M2
ENSG00000207165,M5
ENSG00000264204,M4
ENSG00000070444,grey
ENSG00000189339,grey
ENSG00000244151,M5
ENSG00000165240,M5
ENSG00000111785,grey
ENSG00000280734,M8
ENSG00000105085,M7
ENSG00000224281,grey
ENSG00000267508,M2
ENSG00000241570,grey
ENSG00000143409,grey
ENSG00000196890,grey
ENSG00000214189,grey
ENSG00000115084,grey
ENSG00000274226,M3
ENSG00000154920,M8
ENSG00000270099,grey
ENSG00000257027,grey
ENSG00000171456,M2
ENSG00000102870,M1
ENSG00000009307,M12
ENSG00000146830,M3
ENSG00000169021,M17
ENSG00000260296,M3
ENSG00000204403,grey
ENSG00000095752,grey
ENSG00000144118,M15
ENSG00000183476,grey
ENSG00000275494,M4
ENSG00000105219,grey
ENSG00000166548,grey
ENSG00000182628,M1
ENSG00000149646,M4
ENSG00000060237,M12
ENSG00000242600,M13
ENSG00000149922,grey
ENSG00000272578,M3
ENSG00000204380,grey
ENSG00000173611,M2
ENSG00000223547,grey
ENSG00000102901,M3
ENSG00000136870,grey
ENSG00000007541,M4
ENSG00000136866,M2
ENSG00000181904,M2
ENSG00000111897,M1
ENSG00000101367,grey
ENSG00000124795,grey
ENSG00000100629,M7
ENSG00000164031,M2
ENSG00000175115,grey
ENSG00000230979,M5
ENSG00000258666,grey
ENSG00000145725,M2
ENSG00000279342,M3
ENSG00000231672,grey
ENSG00000113119,M3
ENSG00000265491,M12
ENSG00000213280,M5
ENSG00000070388,grey
ENSG00000217165,M7
ENSG00000261572,grey
ENSG00000166046,grey
ENSG00000227262,grey
ENSG00000136518,M7
ENSG00000272913,grey
ENSG00000109220,grey
ENSG00000189316,grey
ENSG00000146842,grey
ENSG00000264187,grey
ENSG00000272491,grey
ENSG00000154518,M17
ENSG00000180385,M7
ENSG00000165832,grey
ENSG00000112306,M5
ENSG00000255439,M16
ENSG00000244119,M4
ENSG00000139428,grey
ENSG00000187534,grey
ENSG00000147854,M2
ENSG00000169359,M16
ENSG00000158711,grey
ENSG00000185186,grey
ENSG00000140025,grey
ENSG00000070366,M2
ENSG00000228157,grey
ENSG00000196511,grey
ENSG00000224126,M8
ENSG00000228649,M5
ENSG00000131480,grey
ENSG00000161813,M16
ENSG00000152778,grey
ENSG00000163214,M7
ENSG00000146243,M7
ENSG00000245864,M12
ENSG00000112877,grey
ENSG00000153406,M16
ENSG00000100211,grey
ENSG00000274933,M3
ENSG00000231747,M5
ENSG00000063177,M5
ENSG00000120910,grey
ENSG00000279161,M1
ENSG00000033178,grey
ENSG00000230383,M5
ENSG00000178761,grey
ENSG00000100372,grey
ENSG00000101199,M3
ENSG00000160959,M3
ENSG00000196646,M2
ENSG00000185803,M16
ENSG00000089050,M16
ENSG00000105732,M7
ENSG00000213080,grey
ENSG00000277135,grey
ENSG00000283849,M4
ENSG00000198547,M2
ENSG00000107758,grey
ENSG00000261130,grey
ENSG00000130449,grey
ENSG00000108700,grey
ENSG00000177839,M1
ENSG00000196470,M3
ENSG00000172175,grey
ENSG00000196756,M5
ENSG00000175606,M17
ENSG00000082146,grey
ENSG00000241525,M4
ENSG00000233588,grey
ENSG00000117395,grey
ENSG00000164032,grey
ENSG00000121289,M2
ENSG00000165684,M3
ENSG00000167302,M3
ENSG00000184831,M17
ENSG00000164466,grey
ENSG00000066427,M3
ENSG00000083535,M2
ENSG00000104889,M8
ENSG00000164548,M3
ENSG00000166337,M1
ENSG00000112659,M3
ENSG00000276144,grey
ENSG00000213881,M5
ENSG00000165175,grey
ENSG00000115875,grey
ENSG00000240291,grey
ENSG00000260947,grey
ENSG00000197497,M2
ENSG00000198382,grey
ENSG00000182606,grey
ENSG00000182952,grey
ENSG00000165195,grey
ENSG00000109689,grey
ENSG00000230715,grey
ENSG00000158863,M3
ENSG00000177225,grey
ENSG00000105135,grey
ENSG00000147364,grey
ENSG00000166226,M7
ENSG00000277299,grey
ENSG00000100206,M4
ENSG00000060762,M17
ENSG00000258092,grey
ENSG00000146733,grey
ENSG00000197006,M27
ENSG00000177000,grey
ENSG00000126903,grey
ENSG00000233198,grey
ENSG00000173674,M2
ENSG00000224858,M5
ENSG00000204576,M3
ENSG00000226950,M5
ENSG00000173064,M3
ENSG00000178502,M7
ENSG00000143033,M2
ENSG00000184640,grey
ENSG00000241061,M5
ENSG00000196345,M3
ENSG00000121417,M3
ENSG00000226312,M11
ENSG00000250222,grey
ENSG00000273820,M2
ENSG00000119421,M17
ENSG00000183691,grey
ENSG00000273419,M3
ENSG00000233665,M10
ENSG00000123505,grey
ENSG00000139675,M5
ENSG00000146521,M13
ENSG00000217027,M5
ENSG00000119471,M17
ENSG00000101084,grey
ENSG00000078043,M7
ENSG00000132740,grey
ENSG00000168610,grey
ENSG00000236778,M4
ENSG00000162378,M12
ENSG00000198689,grey
ENSG00000111530,M2
ENSG00000240230,grey
ENSG00000174839,M2
ENSG00000145016,grey
ENSG00000134982,grey
ENSG00000147050,grey
ENSG00000235770,grey
ENSG00000198718,M2
ENSG00000281649,M2
ENSG00000147416,grey
ENSG00000250334,M1
ENSG00000196378,M2
ENSG00000251474,M3
ENSG00000115827,M2
ENSG00000165156,M2
ENSG00000111845,M7
ENSG00000183813,M10
ENSG00000089486,grey
ENSG00000146833,M2
ENSG00000168517,grey
ENSG00000266129,grey
ENSG00000204394,M7
ENSG00000104897,grey
ENSG00000016864,grey
ENSG00000114021,grey
ENSG00000114023,M17
ENSG00000135486,M5
ENSG00000111325,M3
ENSG00000099904,grey
ENSG00000243888,grey
ENSG00000183207,M7
ENSG00000104866,grey
ENSG00000123143,grey
ENSG00000090447,M5
ENSG00000240288,grey
ENSG00000110013,grey
ENSG00000213261,M5
ENSG00000145604,grey
ENSG00000152348,M5
ENSG00000162999,grey
ENSG00000233728,M9
ENSG00000106692,M2
ENSG00000259080,M2
ENSG00000231752,grey
ENSG00000258634,M3
ENSG00000161671,grey
ENSG00000215030,M5
ENSG00000247596,grey
ENSG00000265817,grey
ENSG00000277449,grey
ENSG00000173207,M8
ENSG00000219642,M1
ENSG00000139163,grey
ENSG00000247228,grey
ENSG00000158805,M3
ENSG00000163900,grey
ENSG00000138385,M2
ENSG00000273033,grey
ENSG00000133302,grey
ENSG00000167578,grey
ENSG00000125454,M8
ENSG00000153922,grey
ENSG00000178974,M7
ENSG00000146856,M4
ENSG00000185716,M2
ENSG00000170759,M2
ENSG00000276180,grey
ENSG00000147121,M3
ENSG00000141012,M3
ENSG00000165259,M1
ENSG00000117533,M2
ENSG00000106305,M17
ENSG00000152484,grey
ENSG00000030110,grey
ENSG00000161558,grey
ENSG00000128951,M2
ENSG00000115548,grey
ENSG00000153930,grey
ENSG00000144579,M15
ENSG00000157021,M4
ENSG00000229320,grey
ENSG00000138794,grey
ENSG00000065613,grey
ENSG00000172943,M3
ENSG00000197976,M3
ENSG00000164970,M1
ENSG00000143224,M3
ENSG00000070540,grey
ENSG00000198225,M15
ENSG00000120008,M2
ENSG00000081665,M3
ENSG00000151014,grey
ENSG00000255863,M16
ENSG00000137822,M3
ENSG00000253636,grey
ENSG00000273038,grey
ENSG00000075151,M7
ENSG00000218510,grey
ENSG00000184887,grey
ENSG00000112167,M4
ENSG00000120137,grey
ENSG00000264112,grey
ENSG00000197961,grey
ENSG00000225706,grey
ENSG00000169598,M3
ENSG00000083223,grey
ENSG00000109065,M3
ENSG00000120868,grey
ENSG00000075539,grey
ENSG00000048991,grey
ENSG00000164654,M7
ENSG00000281005,grey
ENSG00000185917,M3
ENSG00000236552,M5
ENSG00000160570,M20
ENSG00000180900,grey
ENSG00000233885,grey
ENSG00000130313,grey
ENSG00000168488,M3
ENSG00000104129,M13
ENSG00000254706,grey
ENSG00000180422,grey
ENSG00000020922,M2
ENSG00000234840,grey
ENSG00000099810,grey
ENSG00000172058,M2
ENSG00000233225,grey
ENSG00000188171,grey
ENSG00000128039,grey
ENSG00000141098,grey
ENSG00000279399,grey
ENSG00000123106,grey
ENSG00000226237,M5
ENSG00000184083,M2
ENSG00000152133,grey
ENSG00000164405,M17
ENSG00000104312,M15
ENSG00000164916,M2
ENSG00000083838,M3
ENSG00000180383,grey
ENSG00000261879,grey
ENSG00000007341,M7
ENSG00000168395,M3
ENSG00000135404,grey
ENSG00000259248,grey
ENSG00000091127,M7
ENSG00000121644,M7
ENSG00000133059,grey
ENSG00000217624,grey
ENSG00000162664,M2
ENSG00000171823,grey
ENSG00000242616,grey
ENSG00000117586,grey
ENSG00000099785,grey
ENSG00000234062,M3
ENSG00000106993,M12
ENSG00000183260,grey
ENSG00000171858,M5
ENSG00000243406,M3
ENSG00000116237,M12
ENSG00000126767,grey
ENSG00000228830,M5
ENSG00000068654,M7
ENSG00000166797,grey
ENSG00000131116,M2
ENSG00000135698,grey
ENSG00000172167,grey
ENSG00000088832,M15
ENSG00000006062,grey
ENSG00000225420,M16
ENSG00000267551,grey
ENSG00000092036,grey
ENSG00000010361,M4
ENSG00000255642,M5
ENSG00000159055,M7
ENSG00000135365,grey
ENSG00000221923,grey
ENSG00000120992,M8
ENSG00000255471,M1
ENSG00000238057,grey
ENSG00000186566,M2
ENSG00000184845,grey
ENSG00000179240,grey
ENSG00000164172,grey
ENSG00000272356,M2
ENSG00000228549,M4
ENSG00000163882,grey
ENSG00000261840,M4
ENSG00000085185,grey
ENSG00000141504,grey
ENSG00000171606,M3
ENSG00000250328,grey
ENSG00000163714,M2
ENSG00000159199,M17
ENSG00000267100,M3
ENSG00000267288,grey
ENSG00000163655,M7
ENSG00000229413,grey
ENSG00000141034,M7
ENSG00000133627,grey
ENSG00000165943,grey
ENSG00000205663,grey
ENSG00000261136,grey
ENSG00000126804,M2
ENSG00000004487,M7
ENSG00000267523,M3
ENSG00000113580,grey
ENSG00000132953,M2
ENSG00000152749,M16
ENSG00000247903,grey
ENSG00000130338,grey
ENSG00000177272,M10
ENSG00000198440,M2
ENSG00000070501,grey
ENSG00000143947,M5
ENSG00000188994,M2
ENSG00000274605,M6
ENSG00000239470,M5
ENSG00000128191,M2
ENSG00000172738,M4
ENSG00000170802,grey
ENSG00000155313,M7
ENSG00000167912,grey
ENSG00000148450,M17
ENSG00000173727,grey
ENSG00000177335,grey
ENSG00000276166,grey
ENSG00000204084,grey
ENSG00000174456,grey
ENSG00000180257,grey
ENSG00000104218,M7
ENSG00000103426,grey
ENSG00000185129,M2
ENSG00000156860,M3
ENSG00000280537,grey
ENSG00000181135,M3
ENSG00000137876,M5
ENSG00000106803,M16
ENSG00000174013,M7
ENSG00000272994,M3
ENSG00000140876,grey
ENSG00000158987,M7
ENSG00000113273,grey
ENSG00000155428,M3
ENSG00000135720,M2
ENSG00000169764,M17
ENSG00000109171,grey
ENSG00000243199,M5
ENSG00000242282,grey
ENSG00000175764,grey
ENSG00000102001,M14
ENSG00000117036,grey
ENSG00000261123,grey
ENSG00000173914,M3
ENSG00000234585,M3
ENSG00000196456,M2
ENSG00000254535,grey
ENSG00000130023,M3
ENSG00000167487,M1
ENSG00000224818,M1
ENSG00000174365,M3
ENSG00000261114,M16
ENSG00000156136,grey
ENSG00000135913,M7
ENSG00000087470,M2
ENSG00000279069,M2
ENSG00000227063,M5
ENSG00000247092,M3
ENSG00000138190,grey
ENSG00000152684,grey
ENSG00000280571,M17
ENSG00000148690,M2
ENSG00000136279,grey
ENSG00000273389,grey
ENSG00000105708,grey
ENSG00000227034,M5
ENSG00000226085,M17
ENSG00000114166,grey
ENSG00000233930,grey
ENSG00000132763,grey
ENSG00000165244,M8
ENSG00000168439,grey
ENSG00000167461,grey
ENSG00000164663,grey
ENSG00000179041,M7
ENSG00000254893,grey
ENSG00000102805,grey
ENSG00000134852,M12
ENSG00000213240,grey
ENSG00000085511,M2
ENSG00000124588,grey
ENSG00000171453,M7
ENSG00000197568,grey
ENSG00000104522,M6
ENSG00000131375,M2
ENSG00000066827,grey
ENSG00000182544,grey
ENSG00000136147,grey
ENSG00000104884,grey
ENSG00000197548,grey
ENSG00000125630,M7
ENSG00000072415,grey
ENSG00000142330,M3
ENSG00000141349,grey
ENSG00000003756,M3
ENSG00000188234,M3
ENSG00000150403,grey
ENSG00000104432,grey
ENSG00000103978,grey
ENSG00000280400,grey
ENSG00000232888,M5
ENSG00000183891,M2
ENSG00000245330,grey
ENSG00000044446,grey
ENSG00000203666,M4
ENSG00000121067,M1
ENSG00000228409,M2
ENSG00000260005,M3
ENSG00000256152,grey
ENSG00000104823,M17
ENSG00000280828,M2
ENSG00000235552,M5
ENSG00000259577,grey
ENSG00000135045,M7
ENSG00000130818,grey
ENSG00000247746,M2
ENSG00000218426,M5
ENSG00000139350,M7
ENSG00000261552,grey
ENSG00000104365,M3
ENSG00000116157,grey
ENSG00000272888,grey
ENSG00000210117,M26
ENSG00000157350,grey
ENSG00000248445,grey
ENSG00000035687,M7
ENSG00000198931,M5
ENSG00000144711,grey
ENSG00000277611,M21
ENSG00000229589,grey
ENSG00000168813,M2
ENSG00000140553,grey
ENSG00000146722,M4
ENSG00000238279,grey
ENSG00000230438,grey
ENSG00000109390,M17
ENSG00000237668,M5
ENSG00000139197,M12
ENSG00000100425,M2
ENSG00000138768,M12
ENSG00000163946,M2
ENSG00000227295,grey
ENSG00000275740,M7
ENSG00000176142,M16
ENSG00000204623,M3
ENSG00000272822,grey
ENSG00000034677,M2
ENSG00000226696,M3
ENSG00000198677,M2
ENSG00000083444,grey
ENSG00000116044,M5
ENSG00000149716,grey
ENSG00000261188,M4
ENSG00000257878,grey
ENSG00000235079,M2
ENSG00000164164,M2
ENSG00000174227,M3
ENSG00000060971,M13
ENSG00000175575,M2
ENSG00000122386,grey
ENSG00000224546,M5
ENSG00000174953,M2
ENSG00000096717,M2
ENSG00000197124,grey
ENSG00000101353,M4
ENSG00000204304,grey
ENSG00000100038,M3
ENSG00000277072,M2
ENSG00000258655,grey
ENSG00000039123,M2
ENSG00000169313,M19
ENSG00000186019,M3
ENSG00000106733,grey
ENSG00000233806,grey
ENSG00000163006,M7
ENSG00000134255,grey
ENSG00000251661,grey
ENSG00000262769,grey
ENSG00000276248,grey
ENSG00000167978,grey
ENSG00000229097,grey
ENSG00000186153,grey
ENSG00000166261,M2
ENSG00000119640,grey
ENSG00000134152,grey
ENSG00000170209,grey
ENSG00000171634,M2
ENSG00000164024,M7
ENSG00000258738,M8
ENSG00000115762,grey
ENSG00000162623,M2
ENSG00000167395,grey
ENSG00000136149,M5
ENSG00000137073,M7
ENSG00000173486,M16
ENSG00000141873,grey
ENSG00000117174,M2
ENSG00000261051,grey
ENSG00000131849,M3
ENSG00000085365,M2
ENSG00000184675,M5
ENSG00000173137,M3
ENSG00000139239,M5
ENSG00000165501,M8
ENSG00000090861,grey
ENSG00000215012,grey
ENSG00000105576,M2
ENSG00000161149,M4
ENSG00000279369,grey
ENSG00000206573,M3
ENSG00000187626,M7
ENSG00000269486,M13
ENSG00000179889,grey
ENSG00000177082,M3
ENSG00000235508,M5
ENSG00000116668,M4
ENSG00000081870,grey
ENSG00000131848,M4
ENSG00000241494,M5
ENSG00000269934,M18
ENSG00000102393,grey
ENSG00000005238,grey
ENSG00000279529,M3
ENSG00000181222,M7
ENSG00000079432,grey
ENSG00000171792,grey
ENSG00000104852,M3
ENSG00000259049,M16
ENSG00000120686,M5
ENSG00000108389,grey
ENSG00000177822,grey
ENSG00000238039,grey
ENSG00000152359,M7
ENSG00000231167,grey
ENSG00000198792,grey
ENSG00000196367,M2
ENSG00000224536,grey
ENSG00000233927,M5
ENSG00000148057,grey
ENSG00000196550,M8
ENSG00000171155,M16
ENSG00000255284,grey
ENSG00000239665,grey
ENSG00000257622,grey
ENSG00000112701,M2
ENSG00000228204,grey
ENSG00000218175,M5
ENSG00000165609,grey
ENSG00000259706,M16
ENSG00000226686,M4
ENSG00000126243,M1
ENSG00000235652,M3
ENSG00000187792,grey
ENSG00000164180,M2
ENSG00000171045,M3
ENSG00000118816,M5
ENSG00000246283,M2
ENSG00000169230,grey
ENSG00000160094,grey
ENSG00000215447,M2
ENSG00000239257,grey
ENSG00000259623,grey
ENSG00000281398,M7
ENSG00000251333,grey
ENSG00000135953,grey
ENSG00000083845,M5
ENSG00000152795,M5
ENSG00000132005,M3
ENSG00000196826,M4
ENSG00000230847,grey
ENSG00000122435,M2
ENSG00000244115,grey
ENSG00000213316,grey
ENSG00000100284,grey
ENSG00000267757,M8
ENSG00000272896,grey
ENSG00000248810,grey
ENSG00000166004,M3
ENSG00000281991,M3
ENSG00000250397,grey
ENSG00000113240,M3
ENSG00000180773,grey
ENSG00000183495,M2
ENSG00000010017,M7
ENSG00000248138,M11
ENSG00000252714,M12
ENSG00000167740,M4
ENSG00000005812,M2
ENSG00000112473,M16
ENSG00000176393,grey
ENSG00000135945,M2
ENSG00000146410,M8
ENSG00000164053,M7
ENSG00000114796,grey
ENSG00000196396,grey
ENSG00000130244,M3
ENSG00000127666,grey
ENSG00000084093,M5
ENSG00000261668,grey
ENSG00000230869,M4
ENSG00000110514,grey
ENSG00000234851,M5
ENSG00000279108,grey
ENSG00000179938,grey
ENSG00000149480,grey
ENSG00000198538,grey
ENSG00000078237,M8
ENSG00000257086,grey
ENSG00000165512,grey
ENSG00000113391,M1
ENSG00000158290,grey
ENSG00000283236,M3
ENSG00000133818,grey
ENSG00000113552,grey
ENSG00000230513,M4
ENSG00000256940,grey
ENSG00000137818,M5
ENSG00000103326,M3
ENSG00000160703,grey
ENSG00000240567,M5
ENSG00000081307,grey
ENSG00000178896,M8
ENSG00000154059,grey
ENSG00000119596,M2
ENSG00000169962,M14
ENSG00000172456,grey
ENSG00000169118,M7
ENSG00000170903,grey
ENSG00000166479,M2
ENSG00000164933,M2
ENSG00000233013,M20
ENSG00000197724,M2
ENSG00000227398,M4
ENSG00000175283,M16
ENSG00000140526,grey
ENSG00000196172,grey
ENSG00000137720,M4
ENSG00000121406,M3
ENSG00000239556,grey
ENSG00000062725,M2
ENSG00000180185,grey
ENSG00000167685,grey
ENSG00000275835,M2
ENSG00000188725,M16
ENSG00000184319,grey
ENSG00000111203,M3
ENSG00000262879,M4
ENSG00000121957,M2
ENSG00000130856,M2
ENSG00000073578,M17
ENSG00000197081,grey
ENSG00000157869,M2
ENSG00000242247,M16
ENSG00000284122,grey
ENSG00000263072,M3
ENSG00000071051,grey
ENSG00000259399,grey
ENSG00000269292,grey
ENSG00000120063,grey
ENSG00000276170,grey
ENSG00000273148,M3
ENSG00000278989,M2
ENSG00000267361,grey
ENSG00000128699,grey
ENSG00000157637,M16
ENSG00000185798,M7
ENSG00000268555,grey
ENSG00000230207,M5
ENSG00000112941,M2
ENSG00000104228,grey
ENSG00000196588,grey
ENSG00000186577,grey
ENSG00000111726,grey
ENSG00000114491,M16
ENSG00000164885,grey
ENSG00000248049,grey
ENSG00000169155,grey
ENSG00000182903,M3
ENSG00000105866,M2
ENSG00000122515,M3
ENSG00000115998,M4
ENSG00000236266,grey
ENSG00000146802,M2
ENSG00000101290,grey
ENSG00000116649,M7
ENSG00000280254,grey
ENSG00000104497,grey
ENSG00000256393,M5
ENSG00000111364,M3
ENSG00000055332,grey
ENSG00000184986,grey
ENSG00000088298,grey
ENSG00000122779,grey
ENSG00000132549,M2
ENSG00000265069,grey
ENSG00000280721,M15
ENSG00000175697,M4
ENSG00000172869,M2
ENSG00000107581,M5
ENSG00000182912,grey
ENSG00000166822,M3
ENSG00000100941,M3
ENSG00000139291,grey
ENSG00000165792,M3
ENSG00000185485,M2
ENSG00000187049,grey
ENSG00000215068,grey
ENSG00000168301,grey
ENSG00000053328,M1
ENSG00000139173,grey
ENSG00000153237,M4
ENSG00000241081,M5
ENSG00000104973,grey
ENSG00000078795,grey
ENSG00000179523,M3
ENSG00000059145,grey
ENSG00000231889,M2
ENSG00000089048,M2
ENSG00000196865,M2
ENSG00000159082,grey
ENSG00000116171,grey
ENSG00000137817,M3
ENSG00000141543,M5
ENSG00000281404,grey
ENSG00000113013,grey
ENSG00000101132,grey
ENSG00000065665,grey
ENSG00000177030,grey
ENSG00000189266,grey
ENSG00000168795,grey
ENSG00000131504,grey
ENSG00000173818,M3
ENSG00000065615,M20
ENSG00000235852,grey
ENSG00000154767,grey
ENSG00000092010,M15
ENSG00000168028,M5
ENSG00000196387,M3
ENSG00000166197,M7
ENSG00000121931,M7
ENSG00000121270,grey
ENSG00000111725,grey
ENSG00000243477,M7
ENSG00000168152,M4
ENSG00000257242,grey
ENSG00000187650,M3
ENSG00000040933,grey
ENSG00000078674,M7
ENSG00000267270,M4
ENSG00000214194,M17
ENSG00000103227,grey
ENSG00000245910,M5
ENSG00000164163,M7
ENSG00000213406,grey
ENSG00000168890,grey
ENSG00000259081,grey
ENSG00000156110,grey
ENSG00000236698,M7
ENSG00000154723,M17
ENSG00000272143,grey
ENSG00000171928,M16
ENSG00000134256,grey
ENSG00000180574,M5
ENSG00000068878,grey
ENSG00000106524,grey
ENSG00000267062,M17
ENSG00000117281,grey
ENSG00000274828,M3
ENSG00000261236,M7
ENSG00000188372,grey
ENSG00000182324,grey
ENSG00000164898,M4
ENSG00000160305,M3
ENSG00000268858,grey
ENSG00000069696,grey
ENSG00000260482,grey
ENSG00000226065,M6
ENSG00000227500,M3
ENSG00000261641,M3
ENSG00000110911,grey
ENSG00000250568,M5
ENSG00000185666,grey
ENSG00000153147,M2
ENSG00000186350,grey
ENSG00000085644,grey
ENSG00000117305,grey
ENSG00000107614,grey
ENSG00000178425,grey
ENSG00000179455,grey
ENSG00000246451,grey
ENSG00000277476,grey
ENSG00000136950,M8
ENSG00000180884,grey
ENSG00000213057,grey
ENSG00000165819,M3
ENSG00000280434,grey
ENSG00000125122,M4
ENSG00000229180,M3
ENSG00000264859,M6
ENSG00000006451,grey
ENSG00000177600,M5
ENSG00000197020,M2
ENSG00000162607,M2
ENSG00000100124,M4
ENSG00000185641,M5
ENSG00000270210,grey
ENSG00000186814,M2
ENSG00000279827,M7
ENSG00000197417,grey
ENSG00000189152,grey
ENSG00000129007,grey
ENSG00000229186,M3
ENSG00000269888,M5
ENSG00000004700,grey
ENSG00000172795,grey
ENSG00000226948,M5
ENSG00000100442,grey
ENSG00000216624,grey
ENSG00000034693,grey
ENSG00000134575,grey
ENSG00000043514,M2
ENSG00000149541,grey
ENSG00000111224,grey
ENSG00000280029,M4
ENSG00000183935,grey
ENSG00000262304,grey
ENSG00000175309,M3
ENSG00000171735,grey
ENSG00000225259,M5
ENSG00000174197,M2
ENSG00000185753,grey
ENSG00000269243,grey
ENSG00000147274,M5
ENSG00000185252,grey
ENSG00000275857,M3
ENSG00000181826,grey
ENSG00000168300,grey
ENSG00000068097,M2
ENSG00000170266,M5
ENSG00000174915,M4
ENSG00000198830,grey
ENSG00000138050,M2
ENSG00000051009,M3
ENSG00000104325,M17
ENSG00000248774,M5
ENSG00000124802,grey
ENSG00000273230,M4
ENSG00000256569,grey
ENSG00000105497,M3
ENSG00000276900,M20
ENSG00000123200,M2
ENSG00000158411,grey
ENSG00000106328,M4
ENSG00000054983,grey
ENSG00000128159,M3
ENSG00000137338,M2
ENSG00000155508,grey
ENSG00000244026,grey
ENSG00000140320,grey
ENSG00000251369,M2
ENSG00000124160,M2
ENSG00000166272,grey
ENSG00000108578,M5
ENSG00000248508,grey
ENSG00000262410,grey
ENSG00000250451,M24
ENSG00000225912,M5
ENSG00000058262,M16
ENSG00000166037,M2
ENSG00000273466,M12
ENSG00000234336,grey
ENSG00000186665,grey
ENSG00000253125,grey
ENSG00000213297,M3
ENSG00000204604,grey
ENSG00000133740,M3
ENSG00000116251,M5
ENSG00000223528,grey
ENSG00000135446,M5
ENSG00000149050,M2
ENSG00000121879,grey
ENSG00000145901,grey
ENSG00000273654,M17
ENSG00000237296,M2
ENSG00000177595,M3
ENSG00000197915,grey
ENSG00000143889,grey
ENSG00000006695,M17
ENSG00000181524,M5
ENSG00000100731,grey
ENSG00000151694,grey
ENSG00000166275,grey
ENSG00000225137,M2
ENSG00000171298,grey
ENSG00000260304,M2
ENSG00000237669,M20
ENSG00000232611,grey
ENSG00000132017,grey
ENSG00000122257,M2
ENSG00000230756,M12
ENSG00000156876,M7
ENSG00000233038,grey
ENSG00000215086,M5
ENSG00000160818,M7
ENSG00000133103,grey
ENSG00000148843,M7
ENSG00000173226,M2
ENSG00000229638,M5
ENSG00000175155,grey
ENSG00000259728,M7
ENSG00000225067,M5
ENSG00000005889,M2
ENSG00000260772,grey
ENSG00000123983,grey
ENSG00000133895,M3
ENSG00000110435,M17
ENSG00000129235,grey
ENSG00000164808,grey
ENSG00000167083,M10
ENSG00000110925,M2
ENSG00000233485,grey
ENSG00000108840,grey
ENSG00000272455,M3
ENSG00000258645,grey
ENSG00000267149,M6
ENSG00000047188,M2
ENSG00000224864,M5
ENSG00000109320,M15
ENSG00000198799,M2
ENSG00000184575,M7
ENSG00000063854,M17
ENSG00000072364,M2
ENSG00000261512,grey
ENSG00000178764,M5
ENSG00000186106,grey
ENSG00000268738,grey
ENSG00000197150,grey
ENSG00000165271,M7
